fighter1,fighter2,fight_outcome,fighter1_Weight,fighter1_Reach,fighter1_SLpM,fighter1_StrAcc,fighter1_SApM,fighter1_StrDef,fighter1_TDAvg,fighter1_TDAcc,fighter1_TDDef,fighter1_SubAvg,fighter2_Weight,fighter2_Reach,fighter2_SLpM,fighter2_StrAcc,fighter2_SApM,fighter2_StrDef,fighter2_TDAvg,fighter2_TDAcc,fighter2_TDDef,fighter2_SubAvg,fighter1_Wins,fighter1_Losses,fighter1_Draws,fighter2_Wins,fighter2_Losses,fighter2_Draws,fighter1_Height_in,fighter2_Height_in,fighter1_Age,fighter2_Age,fighter1_Stance_Open stance,fighter1_Stance_Orthodox,fighter1_Stance_Southpaw,fighter1_Stance_Switch,fighter2_Stance_Open stance,fighter2_Stance_Orthodox,fighter2_Stance_Southpaw,fighter2_Stance_Switch,diff_TDAcc,diff_StrAcc,diff_SubAvg,diff_StrDef,diff_Age,diff_SApM,diff_SLpM,diff_Reach,diff_TDAvg,diff_Height_in,diff_Draws,diff_TDDef,diff_Weight,diff_Wins,diff_Losses
Mauricio Rua,Ihor Potieria,0,205.0,76,3.57,50,2.79,54,2.01,48,49,0.7,185.0,75,4.44,50,4.96,50,0.73,18,66,0.0,27,14,1,20,8,0,73.0,75.0,43.0,28.0,False,True,False,False,False,False,True,False,30,0,0.7,4,15.0,-2.17,-0.8700000000000006,1,1.2799999999999998,-2.0,1,-17,20.0,7,6
Luan Lacerda,Cody Stamann,0,135.0,71,4.52,44,7.07,47,1.26,25,75,0.6,135.0,64,4.32,46,3.91,60,2.17,37,76,0.0,12,3,0,21,8,1,67.0,66.0,32.0,35.0,False,True,False,False,False,True,False,False,-12,-2,0.6,-13,-3.0,3.16,0.1999999999999993,7,-0.9099999999999999,1.0,-1,-1,0.0,-9,-5
Glover Teixeira,Jamahal Hill,0,205.0,76,3.73,49,4.43,51,2.11,33,60,0.9,205.0,79,7.05,53,4.02,45,0.0,0,73,0.0,33,9,0,12,3,0,74.0,76.0,45.0,33.0,False,True,False,False,False,False,True,False,33,-4,0.9,6,12.0,0.41000000000000014,-3.32,-3,2.11,-2.0,0,-13,0.0,21,6
Deiveson Figueiredo,Brandon Moreno,0,135.0,68,2.91,54,3.55,49,1.62,34,60,1.4,125.0,70,3.99,43,3.53,60,1.59,46,64,0.4,24,4,1,22,8,2,65.0,67.0,37.0,31.0,False,True,False,False,False,True,False,False,-12,11,0.9999999999999999,-11,6.0,0.020000000000000018,-1.08,-2,0.030000000000000027,-2.0,-1,-4,10.0,2,-4
Paul Craig,Johnny Walker,0,185.0,76,2.52,44,3.03,43,1.52,20,37,1.4,205.0,82,3.87,53,3.12,44,0.45,100,57,0.9,17,9,1,21,9,0,75.0,78.0,37.0,32.0,False,True,False,False,False,True,False,False,-80,-9,0.4999999999999999,-1,5.0,-0.0900000000000003,-1.35,-6,1.07,-3.0,1,-20,-20.0,-4,0
Clayton Carpenter,Juancamilo Ronderos,1,125.0,66,3.91,55,2.75,55,2.23,46,42,1.5,125.0,64,2.18,30,2.18,63,2.72,33,0,0.0,8,1,0,4,2,0,66.0,63.0,28.0,30.0,False,True,False,False,False,False,True,False,13,25,1.5,-8,-2.0,0.5699999999999998,1.73,2,-0.4900000000000002,3.0,0,42,0.0,4,-1
Ovince Saint Preux,Philipe Lins,0,205.0,80,3.03,47,3.33,47,1.09,36,67,0.5,205.0,78,3.8,49,3.59,46,1.65,33,100,0.0,27,18,0,18,5,0,75.0,74.0,41.0,39.0,False,False,True,False,False,True,False,False,3,-2,0.5,1,2.0,-0.2599999999999998,-0.77,2,-0.5599999999999998,1.0,0,-33,0.0,9,13
AJ Fletcher,Themba Gorimbo,1,170.0,67,3.36,49,4.61,46,1.54,35,33,0.9,170.0,77,3.15,61,1.09,56,4.81,65,82,0.6,10,3,0,14,5,0,70.0,73.0,28.0,34.0,False,False,False,True,False,True,False,False,-30,-12,0.30000000000000004,-10,-6.0,3.5200000000000005,0.20999999999999996,-10,-3.2699999999999996,-3.0,0,-49,0.0,-4,-2
Lina Lansberg,Mayra Bueno Silva,0,135.0,65,2.69,55,3.87,44,0.52,27,47,0.1,125.0,66,3.83,58,4.85,51,0.57,29,63,1.5,10,8,0,10,5,1,67.0,66.0,43.0,33.0,False,True,False,False,False,True,False,False,-2,-3,-1.4,-7,10.0,-0.9799999999999995,-1.1400000000000001,-1,-0.04999999999999993,1.0,-1,-16,10.0,0,3
Jamall Emmers,Khusein Askhabov,1,145.0,74,5.3,48,4.05,57,1.83,40,90,0.2,145.0,69,2.0,26,4.13,56,0.0,0,66,0.0,20,8,0,23,1,0,70.0,68.0,35.0,30.0,False,True,False,False,False,True,False,False,40,22,0.2,1,5.0,-0.08000000000000007,3.3,5,1.83,2.0,0,24,0.0,-3,7
Lauren Murphy,Jessica Andrade,0,125.0,67,4.05,39,5.25,55,1.03,25,69,0.1,125.0,62,6.44,50,5.51,54,2.23,54,72,0.3,16,6,0,26,13,0,65.0,61.0,41.0,33.0,False,True,False,False,False,True,False,False,-29,-11,-0.19999999999999998,1,8.0,-0.2599999999999998,-2.3900000000000006,5,-1.2,4.0,0,-3,0.0,-10,-7
Nazim Sadykhov,Evan Elder,1,155.0,69,4.7,46,5.66,47,1.54,62,75,0.3,155.0,72,5.02,49,4.79,57,0.63,20,33,0.6,10,1,1,9,2,0,70.0,70.0,30.0,27.0,False,False,True,False,False,False,False,True,42,-3,-0.3,-10,3.0,0.8700000000000001,-0.3199999999999994,-3,0.91,0.0,1,42,0.0,1,-1
William Knight,Marcin Prachnio,0,205.0,73,2.62,56,3.3,35,1.78,40,48,0.4,205.0,74,5.57,54,3.24,54,0.15,20,53,0.0,11,5,0,17,8,0,70.0,75.0,36.0,36.0,False,True,False,False,False,True,False,False,20,2,0.4,-19,0.0,0.05999999999999961,-2.95,-1,1.6300000000000001,-5.0,0,-5,0.0,-6,-3
Jim Miller,Alexander Hernandez,0,155.0,71,2.99,42,3.51,56,1.52,44,49,1.7,155.0,72,4.43,41,4.61,57,0.95,29,71,0.1,38,18,0,15,8,0,68.0,69.0,41.0,32.0,False,False,True,False,False,True,False,False,15,1,1.5999999999999999,-1,9.0,-1.1000000000000005,-1.4399999999999995,-1,0.5700000000000001,-1.0,0,-22,0.0,23,10
Jordan Wright,Zac Pauga,0,205.0,77,4.1,56,6.03,31,2.09,45,100,0.4,205.0,76,4.46,62,2.73,58,0.38,7,100,0.0,12,5,0,7,3,0,74.0,74.0,33.0,37.0,False,True,False,False,False,True,False,False,38,-6,0.4,-27,-4.0,3.3000000000000003,-0.3600000000000003,1,1.71,0.0,0,0,0.0,5,2
Jessica Andrade,Erin Blanchfield,0,125.0,62,6.44,50,5.51,54,2.23,54,72,0.3,125.0,66,5.24,44,4.21,59,1.86,31,80,0.8,26,13,0,13,2,0,61.0,64.0,33.0,25.0,False,True,False,False,False,True,False,False,23,6,-0.5,-5,8.0,1.2999999999999998,1.2000000000000002,-4,0.3699999999999999,-3.0,0,-8,0.0,13,11
Tatsuro Taira,Jesus Aguilar,1,125.0,70,2.99,60,2.69,46,2.73,44,45,1.6,125.0,62,1.73,45,1.1,59,1.83,35,40,1.8,16,1,0,11,3,0,67.0,64.0,25.0,29.0,False,True,False,False,False,True,False,False,9,15,-0.19999999999999996,-13,-4.0,1.5899999999999999,1.2600000000000002,8,0.8999999999999999,3.0,0,5,0.0,5,-2
Josh Parisian,Jamal Pogues,0,265.0,79,4.55,48,4.88,41,0.98,33,46,0.2,205.0,77,3.57,46,3.97,49,2.0,46,70,0.0,15,8,0,11,5,0,76.0,75.0,35.0,29.0,False,True,False,False,False,True,False,False,-13,2,0.2,-8,6.0,0.9099999999999997,0.98,2,-1.02,1.0,0,-24,60.0,4,3
JunYong Park,Denis Tiuliulin,1,185.0,73,4.77,51,3.42,54,1.85,47,57,0.9,185.0,77,3.61,41,5.23,38,0.96,42,72,0.0,18,6,0,10,10,0,70.0,73.0,34.0,36.0,False,True,False,False,False,True,False,False,5,10,0.9,16,-2.0,-1.8100000000000005,1.1599999999999997,-4,0.8900000000000001,-3.0,0,-15,0.0,8,-4
Toshiomi Kazama,Rinya Nakamura,0,135.0,69,1.72,53,3.89,42,1.68,12,66,0.6,135.0,68,3.1,51,1.7,64,2.63,81,100,1.5,11,4,0,9,1,0,67.0,67.0,27.0,30.0,False,True,False,False,False,False,True,False,-69,2,-0.9,-22,-3.0,2.1900000000000004,-1.3800000000000001,1,-0.95,0.0,0,-34,0.0,2,3
JeongYeong Lee,Yizha,1,145.0,73,2.84,52,2.81,50,0.93,66,76,0.5,145.0,71,2.8,44,2.83,47,3.54,30,54,1.1,11,2,0,25,5,0,70.0,67.0,29.0,28.0,False,True,False,False,False,True,False,False,36,8,-0.6000000000000001,3,1.0,-0.020000000000000018,0.040000000000000036,2,-2.61,3.0,0,22,0.0,-14,-3
SeungGuk Choi,HyunSung Park,0,125.0,64,2.69,42,2.69,65,1.02,27,74,0.0,125.0,66,4.15,44,3.43,59,1.54,27,100,2.6,7,3,0,9,0,0,66.0,67.0,28.0,29.0,False,True,False,False,False,True,False,False,0,-2,-2.6,6,-1.0,-0.7400000000000002,-1.4600000000000004,-2,-0.52,-1.0,0,-26,0.0,-2,3
Marcin Tybura,Blagoy Ivanov,1,249.0,78,3.57,49,3.26,55,1.42,33,77,0.1,250.0,73,3.25,40,4.2,53,0.69,40,61,0.1,26,9,0,19,6,0,75.0,71.0,39.0,38.0,False,True,False,False,False,False,True,False,-7,9,0.0,2,1.0,-0.9400000000000004,0.31999999999999984,5,0.73,4.0,0,16,-1.0,7,3
Yusaku Kinoshita,Adam Fugitt,0,170.0,71,4.65,50,5.12,51,0.0,0,50,0.0,170.0,77,4.72,45,4.48,51,2.04,29,50,0.0,6,3,0,10,4,0,72.0,73.0,24.0,36.0,False,False,True,False,False,False,True,False,-29,5,0.0,0,-12.0,0.6399999999999997,-0.0699999999999994,-6,-2.04,-1.0,0,0,0.0,-4,-1
Jeka Saragih,Anshul Jubli,0,145.0,69,2.73,50,2.65,41,2.21,80,66,0.6,155.0,69,6.42,46,5.72,50,0.81,18,63,0.4,14,4,0,7,2,0,68.0,72.0,30.0,30.0,False,True,False,False,False,False,False,True,62,4,0.19999999999999996,-9,0.0,-3.07,-3.69,0,1.4,-4.0,0,3,-10.0,7,2
Da Woon Jung,Devin Clark,0,205.0,78,3.24,40,4.23,49,1.59,47,75,0.2,205.0,75,3.03,54,3.24,44,2.17,32,58,0.1,15,6,1,14,9,0,76.0,72.0,31.0,34.0,False,True,False,False,False,True,False,False,15,-14,0.1,5,-3.0,0.9900000000000002,0.2100000000000004,3,-0.5799999999999998,4.0,1,17,0.0,1,-3
Derrick Lewis,Serghei Spivac,0,260.0,79,2.48,50,2.48,40,0.57,26,52,0.0,260.0,78,3.49,49,3.77,48,4.56,65,63,0.6,28,12,0,17,5,0,75.0,75.0,40.0,30.0,False,True,False,False,False,True,False,False,-39,1,-0.6,-8,10.0,-1.29,-1.0100000000000002,1,-3.9899999999999998,0.0,0,-11,0.0,11,7
Bryce Mitchell,Ilia Topuria,0,145.0,70,2.31,59,1.53,60,3.39,43,33,1.4,145.0,69,4.69,47,3.84,64,2.02,61,92,1.1,17,3,0,16,0,0,70.0,67.0,30.0,28.0,False,False,True,False,False,True,False,False,-18,12,0.2999999999999998,-4,2.0,-2.3099999999999996,-2.3800000000000003,1,1.37,3.0,0,-59,0.0,1,3
Santiago Ponzinibbio,Alex Morono,1,170.0,73,4.8,41,4.61,61,0.56,32,71,0.0,170.0,72,4.96,40,4.56,57,0.34,25,47,0.3,31,8,0,24,11,0,72.0,71.0,38.0,34.0,False,True,False,False,False,True,False,False,7,1,-0.3,4,4.0,0.05000000000000071,-0.16000000000000014,1,0.22000000000000003,1.0,0,24,0.0,7,-3
Edmen Shahbazyan,Dalcha Lungiambula,1,185.0,74,3.78,50,3.85,47,1.97,38,65,0.5,185.0,76,3.07,45,3.93,52,2.14,45,77,0.0,14,5,0,11,6,0,74.0,68.0,27.0,37.0,False,True,False,False,False,True,False,False,-7,5,0.5,-5,-10.0,-0.08000000000000007,0.71,-2,-0.17000000000000015,6.0,0,-12,0.0,3,-1
Paddy Pimblett,Jared Gordon,1,155.0,73,4.94,53,3.75,40,0.91,25,52,2.1,155.0,68,5.75,55,3.97,56,1.78,31,62,0.0,22,3,0,20,7,0,70.0,69.0,30.0,36.0,False,True,False,False,False,True,False,False,-6,-2,2.1,-16,-6.0,-0.2200000000000002,-0.8099999999999996,5,-0.87,1.0,0,-10,0.0,2,-4
Raul Rosas Jr.,Jay Perrin,1,135.0,67,1.55,43,1.43,51,4.02,39,0,1.3,135.0,67,3.71,46,3.9,44,2.83,52,58,0.0,10,1,0,10,7,0,69.0,67.0,20.0,31.0,False,False,False,True,False,False,False,True,-13,-3,1.3,7,-11.0,-2.4699999999999998,-2.16,0,1.1899999999999995,2.0,0,-58,0.0,0,-6
Jairzinho Rozenstruik,Chris Daukaus,1,242.0,78,3.48,48,2.63,52,0.0,0,72,0.0,205.0,76,6.05,50,4.64,55,0.0,0,100,0.0,15,6,0,12,7,0,74.0,75.0,37.0,35.0,False,True,False,False,False,True,False,False,0,-2,0.0,-3,2.0,-2.01,-2.57,2,0.0,-1.0,0,-28,37.0,3,-1
Darren Till,Dricus Du Plessis,0,185.0,74,2.3,46,3.31,56,0.55,46,69,0.0,185.0,76,6.12,48,4.9,54,2.55,50,50,0.7,18,5,1,23,2,0,72.0,73.0,32.0,31.0,False,False,True,False,False,False,False,True,-4,-2,-0.7,2,1.0,-1.5900000000000003,-3.8200000000000003,-2,-1.9999999999999998,-1.0,1,19,0.0,-5,3
Yazmin Jauregui,Istela Nunes,1,115.0,64,6.64,39,5.25,54,0.0,0,100,0.0,115.0,66,5.02,45,4.84,60,0.0,0,50,0.0,11,2,0,6,5,0,63.0,64.0,26.0,32.0,False,True,False,False,False,True,False,False,0,-6,0.0,-6,-6.0,0.41000000000000014,1.62,-2,0.0,-1.0,0,50,0.0,5,-3
Natan Levy,Genaro Valdez,1,155.0,71,3.7,52,3.19,58,5.03,58,41,0.5,155.0,72,4.08,30,7.16,48,1.54,44,36,0.4,8,2,0,10,3,0,69.0,69.0,33.0,33.0,False,False,True,False,False,True,False,False,14,22,0.09999999999999998,10,0.0,-3.97,-0.3799999999999999,-1,3.49,0.0,0,5,0.0,-2,-1
Darren Elkins,Jonathan Pearce,0,145.0,71,3.4,38,3.22,51,2.86,34,56,1.1,145.0,71,5.12,54,3.32,54,5.02,50,55,0.8,29,11,0,14,7,0,70.0,72.0,40.0,32.0,False,True,False,False,False,False,False,True,-16,-16,0.30000000000000004,-3,8.0,-0.09999999999999964,-1.7200000000000002,0,-2.1599999999999997,-2.0,0,1,0.0,15,4
Marcelo Rojo,Francis Marshall,0,145.0,71,4.92,39,6.42,55,0.46,50,66,0.0,145.0,72,3.69,34,4.16,53,2.68,41,50,0.5,16,10,0,8,2,0,68.0,69.0,36.0,26.0,False,True,False,False,False,True,False,False,9,5,-0.5,2,10.0,2.26,1.23,-1,-2.22,-1.0,0,16,0.0,8,8
Eryk Anders,Kyle Daukaus,1,185.0,75,3.54,48,4.05,50,1.71,24,80,0.1,185.0,76,3.22,52,2.94,42,2.12,25,82,1.9,17,8,0,11,4,0,73.0,75.0,37.0,32.0,False,False,True,False,False,False,True,False,-1,-4,-1.7999999999999998,8,5.0,1.1099999999999999,0.31999999999999984,-1,-0.41000000000000014,-2.0,0,-2,0.0,6,4
Clay Guida,Scott Holtzman,1,155.0,70,2.63,33,3.0,61,3.1,35,66,0.6,155.0,69,4.32,47,3.66,55,1.88,56,67,0.2,38,22,0,14,6,0,67.0,69.0,43.0,41.0,False,True,False,False,False,True,False,False,-21,-14,0.39999999999999997,6,2.0,-0.6600000000000001,-1.6900000000000004,1,1.2200000000000002,-2.0,0,-1,0.0,24,16
Michael Johnson,Marc Diakiese,1,155.0,73,4.23,39,3.8,58,0.61,40,81,0.0,155.0,73,2.54,40,2.64,52,3.29,43,66,0.0,24,19,0,17,7,0,70.0,70.0,38.0,32.0,False,False,True,False,False,True,False,False,-3,-1,0.0,6,6.0,1.1599999999999997,1.6900000000000004,0,-2.68,0.0,0,15,0.0,7,12
Jack Hermansson,Roman Dolidze,0,185.0,77,5.09,44,3.69,56,1.53,30,80,0.4,185.0,76,3.16,42,3.38,50,1.33,42,33,1.1,24,8,0,14,3,0,73.0,74.0,36.0,36.0,False,True,False,False,False,True,False,False,-12,2,-0.7000000000000001,6,0.0,0.31000000000000005,1.9299999999999997,1,0.19999999999999996,-1.0,0,47,0.0,10,5
Niko Price,Phil Rowe,0,170.0,76,5.21,42,5.58,48,1.04,29,52,0.7,170.0,80,3.65,49,4.34,55,0.7,36,56,0.3,16,8,0,10,5,0,72.0,75.0,35.0,34.0,False,True,False,False,False,True,False,False,-7,-7,0.39999999999999997,-7,1.0,1.2400000000000002,1.56,-4,0.3400000000000001,-3.0,0,-4,0.0,6,3
Bryan Barberena,Rafael Dos Anjos,0,185.0,72,5.35,48,4.59,44,0.13,22,50,0.3,170.0,70,3.48,47,3.23,60,1.95,35,54,0.6,18,12,0,32,17,0,72.0,68.0,35.0,40.0,False,False,True,False,False,False,True,False,-13,1,-0.3,-16,-5.0,1.3599999999999999,1.8699999999999997,2,-1.8199999999999998,4.0,0,-4,15.0,-14,-5
Angela Hill,Emily Ducote,1,115.0,64,5.47,50,4.92,61,0.81,32,75,0.1,115.0,63,7.45,52,7.84,57,0.2,14,94,0.0,18,14,0,13,9,0,63.0,62.0,40.0,31.0,False,True,False,False,False,True,False,False,18,-2,0.1,4,9.0,-2.92,-1.9800000000000004,1,0.6100000000000001,1.0,0,-19,0.0,5,5
Tai Tuivasa,Sergei Pavlovich,0,264.0,75,3.77,46,5.18,44,0.0,0,57,0.0,257.0,84,4.54,43,3.81,54,0.63,40,75,0.0,15,8,0,19,3,0,74.0,75.0,32.0,32.0,False,False,True,False,False,False,True,False,-40,3,0.0,-10,0.0,1.3699999999999997,-0.77,-9,-0.63,-1.0,0,-18,7.0,-4,5
Matheus Nicolau,Matt Schnell,1,125.0,66,3.31,51,2.98,65,1.22,43,90,0.8,125.0,70,4.39,39,4.64,55,0.56,40,50,1.0,19,6,1,16,9,0,66.0,68.0,32.0,35.0,False,True,False,False,False,True,False,False,3,12,-0.19999999999999996,10,-3.0,-1.6599999999999997,-1.0799999999999996,-4,0.6599999999999999,-2.0,1,40,0.0,3,-3
Sergey Morozov,Journey Newson,1,135.0,67,3.01,43,2.97,61,3.63,31,68,0.0,135.0,67,2.64,32,2.57,64,0.56,16,43,0.3,19,5,0,10,5,0,66.0,65.0,35.0,36.0,False,True,False,False,False,True,False,False,15,11,-0.3,-3,-1.0,0.40000000000000036,0.36999999999999966,0,3.07,1.0,0,25,0.0,9,0
Stephen Thompson,Kevin Holland,1,170.0,75,4.11,46,3.02,55,0.25,41,63,0.0,170.0,81,4.22,49,3.22,50,0.82,38,53,0.6,17,8,1,26,13,0,72.0,75.0,42.0,32.0,False,True,False,False,False,True,False,False,3,-3,-0.6,5,10.0,-0.20000000000000018,-0.10999999999999943,-6,-0.57,-3.0,1,10,0.0,-9,-5
David Dvorak,Manel Kape,0,125.0,68,3.48,43,3.29,59,0.58,30,70,0.2,125.0,68,5.05,56,4.15,58,0.47,33,77,0.3,20,6,0,20,7,0,65.0,65.0,32.0,31.0,False,True,False,False,False,False,True,False,-3,-13,-0.09999999999999998,1,1.0,-0.8600000000000003,-1.5699999999999998,0,0.10999999999999999,0.0,0,-7,0.0,0,-1
Said Nurmagomedov,Saidyokub Kakhramonov,1,135.0,70,3.38,47,2.25,56,1.01,15,62,1.2,135.0,69,2.05,51,0.88,58,6.63,48,83,1.9,18,4,0,10,3,0,68.0,68.0,32.0,29.0,False,True,False,False,False,True,False,False,-33,-4,-0.7,-2,3.0,1.37,1.33,1,-5.62,0.0,0,-21,0.0,8,1
Bryan Battle,Rinat Fakhretdinov,0,170.0,77,5.12,52,4.11,44,0.77,17,53,0.4,170.0,74,4.78,52,3.58,53,3.95,34,91,0.2,13,2,0,23,1,1,73.0,72.0,30.0,33.0,False,True,False,False,False,True,False,False,-17,0,0.2,-9,-3.0,0.5300000000000002,0.33999999999999986,3,-3.18,1.0,-1,-38,0.0,-10,1
Cheyanne Vlismas,Cory McKenna,0,115.0,63,4.93,50,2.57,64,0.25,33,66,0.2,115.0,58,2.94,38,3.68,46,2.0,47,75,0.4,7,3,0,8,4,0,63.0,63.0,29.0,25.0,False,False,False,True,False,True,False,False,-14,12,-0.2,18,4.0,-1.1100000000000003,1.9899999999999998,5,-1.75,0.0,0,-9,0.0,-1,-1
Rafa Garcia,Maheshate,1,155.0,70,3.97,42,4.36,61,3.38,44,75,0.3,155.0,71,3.86,29,5.64,53,0.0,0,45,0.0,16,4,0,10,4,0,67.0,72.0,30.0,25.0,False,True,False,False,False,True,False,False,44,13,0.3,8,5.0,-1.2799999999999994,0.11000000000000032,-1,3.38,-5.0,0,30,0.0,6,0
Jake Matthews,Matthew Semelsberger,0,170.0,73,3.45,43,2.63,61,1.46,41,67,0.6,170.0,75,3.77,42,4.24,54,1.01,57,45,0.4,21,7,0,11,8,0,71.0,73.0,30.0,32.0,False,True,False,False,False,False,False,True,-16,1,0.19999999999999996,7,-2.0,-1.6100000000000003,-0.31999999999999984,-2,0.44999999999999996,-2.0,0,22,0.0,10,-1
Cody Brundage,Michal Oleksiejczuk,0,185.0,72,1.62,54,2.63,41,2.31,50,68,0.9,185.0,74,5.08,50,4.61,58,1.08,43,48,0.0,10,6,0,19,9,0,72.0,72.0,30.0,30.0,False,True,False,False,False,False,True,False,7,4,0.9,-17,0.0,-1.9800000000000004,-3.46,-2,1.23,0.0,0,20,0.0,-9,-3
Drew Dober,King Green,1,155.0,70,4.39,40,4.25,51,0.67,17,56,0.1,155.0,71,6.43,53,3.73,62,1.23,39,74,0.3,27,14,0,32,16,1,68.0,70.0,36.0,38.0,False,False,True,False,False,True,False,False,-22,-13,-0.19999999999999998,-11,-2.0,0.52,-2.04,-1,-0.5599999999999999,-2.0,-1,-18,0.0,-5,-2
Arman Tsarukyan,Damir Ismagulov,1,155.0,72,3.79,48,1.84,53,3.25,37,75,0.0,155.0,74,3.36,42,2.44,61,1.0,28,70,0.0,22,3,0,24,3,0,67.0,70.0,28.0,34.0,False,True,False,False,False,True,False,False,9,6,0.0,-8,-6.0,-0.5999999999999999,0.43000000000000016,-2,2.25,-3.0,0,5,0.0,-2,0
Amir Albazi,Alessandro Costa,1,125.0,68,2.72,34,3.71,61,1.39,32,50,0.5,125.0,67,4.14,47,3.5,57,0.27,12,90,0.0,17,2,0,14,4,0,65.0,64.0,31.0,29.0,False,True,False,False,False,True,False,False,20,-13,0.5,4,2.0,0.20999999999999996,-1.4199999999999995,1,1.1199999999999999,1.0,0,-40,0.0,3,-2
Jared Cannonier,Sean Strickland,1,185.0,77,4.6,50,4.49,56,0.46,44,64,0.0,185.0,76,5.95,42,4.57,60,0.73,64,76,0.2,18,8,0,29,7,0,71.0,73.0,41.0,34.0,False,False,False,True,False,True,False,False,-20,8,-0.2,-4,7.0,-0.08000000000000007,-1.3500000000000005,1,-0.26999999999999996,-2.0,0,-12,0.0,-11,1
Dan Argueta,Nick Aguirre,1,135.0,68,2.48,43,3.44,50,4.36,35,55,1.4,135.0,74,0.73,33,2.89,45,1.16,20,33,0.6,9,3,0,7,2,0,67.0,69.0,31.0,29.0,False,False,True,False,False,False,True,False,15,10,0.7999999999999999,5,2.0,0.5499999999999998,1.75,-6,3.2,-2.0,0,22,0.0,2,1
Charles Johnson,Jimmy Flick,1,125.0,70,4.77,50,3.62,57,0.56,23,67,0.4,125.0,68,1.94,50,5.43,43,1.55,21,0,4.3,17,6,0,17,8,0,69.0,67.0,34.0,34.0,False,False,False,True,False,True,False,False,2,0,-3.9,14,0.0,-1.8099999999999996,2.8299999999999996,2,-0.99,2.0,0,67,0.0,0,-2
Alex Caceres,Julian Erosa,1,145.0,73,4.21,49,3.09,62,0.54,68,64,0.7,145.0,74,6.18,48,6.31,48,1.69,48,58,0.8,21,15,0,30,12,0,70.0,73.0,36.0,35.0,False,False,True,False,False,False,True,False,20,1,-0.10000000000000009,14,1.0,-3.2199999999999998,-1.9699999999999998,-1,-1.15,-3.0,0,6,0.0,-9,3
Allan Nascimento,Carlos Hernandez,1,125.0,69,3.21,61,2.28,50,1.55,26,16,0.9,125.0,67,3.9,45,3.43,50,1.6,21,67,0.2,20,6,0,10,4,0,68.0,68.0,33.0,31.0,False,True,False,False,False,True,False,False,5,16,0.7,0,2.0,-1.1500000000000004,-0.69,2,-0.050000000000000044,0.0,0,-51,0.0,10,2
Ketlen Vieira,Raquel Pennington,0,135.0,68,2.92,41,3.9,51,1.39,44,88,0.6,135.0,67,4.1,49,3.32,61,0.83,27,62,0.6,14,4,0,16,10,0,68.0,67.0,33.0,36.0,False,True,False,False,False,True,False,False,17,-8,0.0,-10,-3.0,0.5800000000000001,-1.1799999999999997,1,0.5599999999999999,1.0,0,26,0.0,-2,-6
Mateusz Rebecki,Nick Fiore,1,155.0,66,4.7,48,4.13,54,3.84,75,45,0.8,155.0,72,2.83,46,7.93,42,2.5,45,71,0.0,20,2,0,6,2,0,67.0,70.0,32.0,27.0,False,False,True,False,False,True,False,False,30,2,0.8,12,5.0,-3.8,1.87,-6,1.3399999999999999,-3.0,0,-26,0.0,14,0
Javid Basharat,Mateus Mendonca,1,135.0,69,5.41,53,2.96,61,1.62,40,83,0.2,125.0,71,1.66,40,4.14,30,2.54,27,55,0.4,14,2,0,10,3,0,69.0,66.0,29.0,26.0,False,True,False,False,False,True,False,False,13,13,-0.2,31,3.0,-1.1799999999999997,3.75,-2,-0.9199999999999999,3.0,0,28,10.0,4,-1
Claudio Ribeiro,Abdul Razak Alhassan,0,185.0,77,3.59,51,4.9,30,0.56,50,66,0.0,185.0,73,3.64,49,4.01,54,0.84,33,51,0.2,11,5,0,12,7,0,73.0,70.0,32.0,39.0,False,True,False,False,False,True,False,False,17,2,-0.2,-24,-7.0,0.8900000000000006,-0.050000000000000266,4,-0.2799999999999999,3.0,0,15,0.0,-1,-2
Umar Nurmagomedov,Raoni Barcelos,1,135.0,69,4.38,57,2.15,60,3.26,39,78,0.3,135.0,67,5.11,53,4.64,60,2.46,37,82,0.7,18,1,0,19,5,0,68.0,67.0,29.0,37.0,False,True,False,False,False,True,False,False,2,4,-0.39999999999999997,0,-8.0,-2.4899999999999998,-0.7300000000000004,2,0.7999999999999998,1.0,0,-4,0.0,-1,-4
Punahele Soriano,Roman Kopylov,0,170.0,72,5.0,53,3.88,48,1.47,56,37,0.0,185.0,75,4.96,50,4.86,55,1.17,42,87,0.0,11,4,0,14,3,0,71.0,72.0,32.0,33.0,False,False,True,False,False,False,True,False,14,3,0.0,-7,-1.0,-0.9800000000000004,0.040000000000000036,-3,0.30000000000000004,-1.0,0,-50,-15.0,-3,1
Dan Ige,Damon Jackson,1,145.0,71,3.66,45,3.5,56,0.99,26,57,0.2,155.0,71,2.96,42,3.47,49,2.3,32,37,1.2,18,9,0,23,8,1,67.0,71.0,33.0,36.0,False,True,False,False,False,False,False,True,-6,3,-1.0,7,-3.0,0.029999999999999805,0.7000000000000002,0,-1.3099999999999998,-4.0,-1,20,-10.0,-5,1
Vince Morales,Miles Johns,0,135.0,70,3.84,37,4.29,53,0.54,35,60,0.3,145.0,66,3.16,44,2.65,67,0.92,20,81,0.0,16,9,0,15,3,0,67.0,67.0,34.0,30.0,False,True,False,False,False,True,False,False,15,-7,0.3,-14,4.0,1.6400000000000001,0.6799999999999997,4,-0.38,0.0,0,-21,-10.0,1,6
